"","year","airport","airport_name","state","region","latitude","longitude","delay_type","delay_prop","delay_curr","delay_trend","delay_likely","delay_comp"
"1326",2013,"BWI","Baltimore, MD: Baltimore/Washington International Thurgood Marshall","MD","South",39.175361,-76.668333,"Security",0.00041348099562396,18,"generally remained steady","Previous Flight","better"
"1327",2013,"CLT","Charlotte, NC: Charlotte Douglas International","NC","South",35.214,-80.943139,"Security",0.000462732021486148,16,"decreased","NAS","better"
"1328",2013,"DCA","Washington, DC: Ronald Reagan Washington National","DC","South",38.852083,-77.037722,"Security",0.000260646207922131,19,"generally remained steady","NAS","better"
"1329",2013,"DEN","Denver, CO: Denver International","CO","West",39.861656,-104.673178,"Security",0.00047193928235559,21,"increased","Previous Flight","better"
"1330",2013,"DFW","Dallas/Fort Worth, TX: Dallas/Fort Worth International","TX","South",32.896828,-97.037997,"Security",0.000196976573682924,22,"increased","Previous Flight","better"
"1331",2013,"DTW","Detroit, MI: Detroit Metro Wayne County","MI","Mid West",42.212444,-83.353389,"Security",0.000214546589094646,18,"decreased","NAS","better"
"1332",2013,"FLL","Fort Lauderdale, FL: Fort Lauderdale-Hollywood International","FL","South",26.072583,-80.15275,"Security",0.000759457379547615,21,"generally remained steady","NAS","worse"
"1333",2013,"IAD","Washington, DC: Washington Dulles International","DC","South",38.944533,-77.455811,"Security",0.000256185532259152,20,"generally remained steady","Previous Flight","worse"
"1334",2013,"IAH","Houston, TX: George Bush Intercontinental/Houston","TX","South",29.984433,-95.341442,"Security",0.000182136486389467,22,"increased","NAS","better"
"1335",2013,"JFK","New York, NY: John F. Kennedy International","NY","North East",40.639751,-73.778925,"Security",0.000467628806724802,23,"decreased","NAS","worse"
"1336",2013,"LAS","Las Vegas, NV: McCarran International","NV","West",36.080056,-115.15225,"Security",0.00054989214264586,19,"decreased","Previous Flight","worse"
"1337",2013,"LAX","Los Angeles, CA: Los Angeles International","CA","West",33.942536,-118.408075,"Security",0.00044204055670956,21,"increased","Previous Flight","worse"
"1338",2013,"MCO","Orlando, FL: Orlando International","FL","South",28.429394,-81.308994,"Security",0.000543445804717826,20,"generally remained steady","Previous Flight","worse"
"1339",2013,"MDW","Chicago, IL: Chicago Midway International","IL","Mid West",41.785972,-87.752417,"Security",0.00096714308081147,18,"increased","Previous Flight","better"
"1340",2013,"MIA","Miami, FL: Miami International","FL","South",25.79325,-80.290556,"Security",0.000334508326242859,20,"decreased","NAS","worse"
"1341",2013,"MSP","Minneapolis, MN: Minneapolis-St Paul International","MN","Mid West",44.881956,-93.221767,"Security",0.000303428641484246,18,"decreased","NAS","better"
"1342",2013,"ORD","Chicago, IL: Chicago O'Hare International","IL","Mid West",41.978603,-87.904842,"Security",0.000178806780368771,23,"decreased","NAS","worse"
"1343",2013,"PDX","Portland, OR: Portland International","OR","West",45.588722,-122.5975,"Security",0.000569879652744141,16,"decreased","Previous Flight","better"
"1344",2013,"PHL","Philadelphia, PA: Philadelphia International","PA","North East",39.871944,-75.241139,"Security",0.000351325652329616,22,"decreased","NAS","worse"
"1345",2013,"PHX","Phoenix, AZ: Phoenix Sky Harbor International","AZ","West",33.434278,-112.011583,"Security",0.000549906795458397,17,"decreased","Previous Flight","better"
"1346",2013,"SAN","San Diego, CA: San Diego International","CA","West",32.733556,-117.189667,"Security",0.000399066237170542,19,"generally remained steady","Previous Flight","worse"
"1347",2013,"SEA","Seattle, WA: Seattle/Tacoma International","WA","West",47.449,-122.309306,"Security",0.000596395242806977,15,"decreased","Previous Flight","worse"
"1348",2013,"SFO","San Francisco, CA: San Francisco International","CA","West",37.618972,-122.374889,"Security",0.000278040566672022,22,"increased","NAS","worse"
"1349",2013,"SLC","Salt Lake City, UT: Salt Lake City International","UT","West",40.788389,-111.977772,"Security",0.000325437217440735,13,"decreased","Previous Flight","better"
"1350",2013,"TPA","Tampa, FL: Tampa International","FL","South",27.975472,-82.53325,"Security",0.000565398290339663,19,"generally remained steady","Previous Flight","worse"
"1351",2014,"ATL","Atlanta, GA: Hartsfield-Jackson Atlanta International","GA","South",33.636719,-84.428067,"Security",0.000110614803078071,16,"decreased","NAS","worse"
"1352",2014,"BOS","Boston, MA: Logan International","MA","North East",42.364347,-71.005181,"Security",0.000373858808641417,23,"generally remained steady","NAS","better"
"1353",2014,"BWI","Baltimore, MD: Baltimore/Washington International Thurgood Marshall","MD","South",39.175361,-76.668333,"Security",0.000452969343387088,18,"generally remained steady","Previous Flight","better"
"1354",2014,"CLT","Charlotte, NC: Charlotte Douglas International","NC","South",35.214,-80.943139,"Security",0.000329603762827822,16,"decreased","NAS","better"
"1355",2014,"DCA","Washington, DC: Ronald Reagan Washington National","DC","South",38.852083,-77.037722,"Security",0.000274644974493313,19,"generally remained steady","NAS","better"
"1356",2014,"DEN","Denver, CO: Denver International","CO","West",39.861656,-104.673178,"Security",0.000199940196459095,21,"increased","Previous Flight","better"
"1357",2014,"DFW","Dallas/Fort Worth, TX: Dallas/Fort Worth International","TX","South",32.896828,-97.037997,"Security",0.0002121016133089,22,"increased","Previous Flight","better"
"1358",2014,"DTW","Detroit, MI: Detroit Metro Wayne County","MI","Mid West",42.212444,-83.353389,"Security",0.000162760416666667,18,"decreased","NAS","better"
"1359",2014,"FLL","Fort Lauderdale, FL: Fort Lauderdale-Hollywood International","FL","South",26.072583,-80.15275,"Security",0.000592896473194091,21,"generally remained steady","NAS","worse"
"1360",2014,"IAD","Washington, DC: Washington Dulles International","DC","South",38.944533,-77.455811,"Security",0.000165732517030266,20,"generally remained steady","Previous Flight","worse"
"1361",2014,"IAH","Houston, TX: George Bush Intercontinental/Houston","TX","South",29.984433,-95.341442,"Security",4.02904123740925e-05,22,"increased","NAS","better"
"1362",2014,"JFK","New York, NY: John F. Kennedy International","NY","North East",40.639751,-73.778925,"Security",0.000372650422675286,23,"decreased","NAS","worse"
"1363",2014,"LAS","Las Vegas, NV: McCarran International","NV","West",36.080056,-115.15225,"Security",0.000362766128208496,19,"decreased","Previous Flight","worse"
"1364",2014,"LAX","Los Angeles, CA: Los Angeles International","CA","West",33.942536,-118.408075,"Security",0.000413443212385274,21,"increased","Previous Flight","worse"
"1365",2014,"MCO","Orlando, FL: Orlando International","FL","South",28.429394,-81.308994,"Security",0.000514541387024609,20,"generally remained steady","Previous Flight","worse"
"1366",2014,"MDW","Chicago, IL: Chicago Midway International","IL","Mid West",41.785972,-87.752417,"Security",0.000396732129539651,18,"increased","Previous Flight","better"
"1367",2014,"MIA","Miami, FL: Miami International","FL","South",25.79325,-80.290556,"Security",0.00018728641443808,20,"decreased","NAS","worse"
"1368",2014,"MSP","Minneapolis, MN: Minneapolis-St Paul International","MN","Mid West",44.881956,-93.221767,"Security",0.000306397242989774,18,"decreased","NAS","better"
"1369",2014,"ORD","Chicago, IL: Chicago O'Hare International","IL","Mid West",41.978603,-87.904842,"Security",0.000178719939313167,23,"decreased","NAS","worse"
"1370",2014,"PDX","Portland, OR: Portland International","OR","West",45.588722,-122.5975,"Security",0.000367495406307421,16,"decreased","Previous Flight","better"
"1371",2014,"PHL","Philadelphia, PA: Philadelphia International","PA","North East",39.871944,-75.241139,"Security",0.00039822583524436,22,"decreased","NAS","worse"
"1372",2014,"PHX","Phoenix, AZ: Phoenix Sky Harbor International","AZ","West",33.434278,-112.011583,"Security",0.000333653234953199,17,"decreased","Previous Flight","better"
"1373",2014,"SAN","San Diego, CA: San Diego International","CA","West",32.733556,-117.189667,"Security",0.000306391075431372,19,"generally remained steady","Previous Flight","worse"
"1374",2014,"SEA","Seattle, WA: Seattle/Tacoma International","WA","West",47.449,-122.309306,"Security",0.00036027666893545,15,"decreased","Previous Flight","worse"
"1375",2014,"SFO","San Francisco, CA: San Francisco International","CA","West",37.618972,-122.374889,"Security",0.000272706027576206,22,"increased","NAS","worse"
"1376",2014,"SLC","Salt Lake City, UT: Salt Lake City International","UT","West",40.788389,-111.977772,"Security",0.000182251855672002,13,"decreased","Previous Flight","better"
"1377",2014,"TPA","Tampa, FL: Tampa International","FL","South",27.975472,-82.53325,"Security",0.000298709906132955,19,"generally remained steady","Previous Flight","worse"
"1378",2015,"ATL","Atlanta, GA: Hartsfield-Jackson Atlanta International","GA","South",33.636719,-84.428067,"Security",0.000147760232033516,16,"decreased","NAS","worse"
"1379",2015,"BOS","Boston, MA: Logan International","MA","North East",42.364347,-71.005181,"Security",0.000124491344230637,23,"generally remained steady","NAS","better"
"1380",2015,"BWI","Baltimore, MD: Baltimore/Washington International Thurgood Marshall","MD","South",39.175361,-76.668333,"Security",0.000223798405216089,18,"generally remained steady","Previous Flight","better"
"1381",2015,"CLT","Charlotte, NC: Charlotte Douglas International","NC","South",35.214,-80.943139,"Security",0.000318304346220597,16,"decreased","NAS","better"
"1382",2015,"DCA","Washington, DC: Ronald Reagan Washington National","DC","South",38.852083,-77.037722,"Security",0.000357354979212037,19,"generally remained steady","NAS","better"
"1383",2015,"DEN","Denver, CO: Denver International","CO","West",39.861656,-104.673178,"Security",0.000229387352902162,21,"increased","Previous Flight","better"
"1384",2015,"DFW","Dallas/Fort Worth, TX: Dallas/Fort Worth International","TX","South",32.896828,-97.037997,"Security",0.000367721783835485,22,"increased","Previous Flight","better"
"1385",2015,"DTW","Detroit, MI: Detroit Metro Wayne County","MI","Mid West",42.212444,-83.353389,"Security",0.000179473657349914,18,"decreased","NAS","better"
"1386",2015,"FLL","Fort Lauderdale, FL: Fort Lauderdale-Hollywood International","FL","South",26.072583,-80.15275,"Security",0.000837600231861656,21,"generally remained steady","NAS","worse"
"1387",2015,"IAD","Washington, DC: Washington Dulles International","DC","South",38.944533,-77.455811,"Security",0.00012582850041425,20,"generally remained steady","Previous Flight","worse"
"1388",2015,"IAH","Houston, TX: George Bush Intercontinental/Houston","TX","South",29.984433,-95.341442,"Security",0.000110379053649354,22,"increased","NAS","better"
"1389",2015,"JFK","New York, NY: John F. Kennedy International","NY","North East",40.639751,-73.778925,"Security",0.000290137279719599,23,"decreased","NAS","worse"
"1390",2015,"LAS","Las Vegas, NV: McCarran International","NV","West",36.080056,-115.15225,"Security",0.000335590103644266,19,"decreased","Previous Flight","worse"
"1391",2015,"LAX","Los Angeles, CA: Los Angeles International","CA","West",33.942536,-118.408075,"Security",0.000289228660103962,21,"increased","Previous Flight","worse"
"1392",2015,"MCO","Orlando, FL: Orlando International","FL","South",28.429394,-81.308994,"Security",0.000383930017819537,20,"generally remained steady","Previous Flight","worse"
"1393",2015,"MDW","Chicago, IL: Chicago Midway International","IL","Mid West",41.785972,-87.752417,"Security",0.000232359197262554,18,"increased","Previous Flight","better"
"1394",2015,"MIA","Miami, FL: Miami International","FL","South",25.79325,-80.290556,"Security",0.000420526699281774,20,"decreased","NAS","worse"
"1395",2015,"MSP","Minneapolis, MN: Minneapolis-St Paul International","MN","Mid West",44.881956,-93.221767,"Security",0.00021450997030123,18,"decreased","NAS","better"
"1396",2015,"ORD","Chicago, IL: Chicago O'Hare International","IL","Mid West",41.978603,-87.904842,"Security",0.00017372113705985,23,"decreased","NAS","worse"
"1397",2015,"PDX","Portland, OR: Portland International","OR","West",45.588722,-122.5975,"Security",0.000360337337081523,16,"decreased","Previous Flight","better"
"1398",2015,"PHL","Philadelphia, PA: Philadelphia International","PA","North East",39.871944,-75.241139,"Security",0.000359067445686085,22,"decreased","NAS","worse"
"1399",2015,"PHX","Phoenix, AZ: Phoenix Sky Harbor International","AZ","West",33.434278,-112.011583,"Security",0.000364853515142532,17,"decreased","Previous Flight","better"
"1400",2015,"SAN","San Diego, CA: San Diego International","CA","West",32.733556,-117.189667,"Security",0.000119163744694313,19,"generally remained steady","Previous Flight","worse"
"1401",2015,"SEA","Seattle, WA: Seattle/Tacoma International","WA","West",47.449,-122.309306,"Security",0.000229003558718861,15,"decreased","Previous Flight","worse"
"1402",2015,"SFO","San Francisco, CA: San Francisco International","CA","West",37.618972,-122.374889,"Security",0.000150163582455782,22,"increased","NAS","worse"
"1403",2015,"SLC","Salt Lake City, UT: Salt Lake City International","UT","West",40.788389,-111.977772,"Security",0.000175281668696711,13,"decreased","Previous Flight","better"
"1404",2015,"TPA","Tampa, FL: Tampa International","FL","South",27.975472,-82.53325,"Security",0.000271669897535309,19,"generally remained steady","Previous Flight","worse"
"1405",2003,"ATL","Atlanta, GA: Hartsfield-Jackson Atlanta International","GA","South",33.636719,-84.428067,"Previous Flight",0.0409184027858171,16,"decreased","NAS","worse"
"1406",2003,"BOS","Boston, MA: Logan International","MA","North East",42.364347,-71.005181,"Previous Flight",0.0536742480040067,23,"generally remained steady","NAS","better"
"1407",2003,"BWI","Baltimore, MD: Baltimore/Washington International Thurgood Marshall","MD","South",39.175361,-76.668333,"Previous Flight",0.0600169569124854,18,"generally remained steady","Previous Flight","better"
"1408",2003,"CLT","Charlotte, NC: Charlotte Douglas International","NC","South",35.214,-80.943139,"Previous Flight",0.0464186557636678,16,"decreased","NAS","better"
"1409",2003,"DCA","Washington, DC: Ronald Reagan Washington National","DC","South",38.852083,-77.037722,"Previous Flight",0.0397426431131812,19,"generally remained steady","NAS","better"
"1410",2003,"DEN","Denver, CO: Denver International","CO","West",39.861656,-104.673178,"Previous Flight",0.0291556810685062,21,"increased","Previous Flight","better"
"1411",2003,"DFW","Dallas/Fort Worth, TX: Dallas/Fort Worth International","TX","South",32.896828,-97.037997,"Previous Flight",0.039775734321249,22,"increased","Previous Flight","better"
"1412",2003,"DTW","Detroit, MI: Detroit Metro Wayne County","MI","Mid West",42.212444,-83.353389,"Previous Flight",0.0314820150852937,18,"decreased","NAS","better"
"1413",2003,"FLL","Fort Lauderdale, FL: Fort Lauderdale-Hollywood International","FL","South",26.072583,-80.15275,"Previous Flight",0.0556288223529753,21,"generally remained steady","NAS","worse"
"1414",2003,"IAD","Washington, DC: Washington Dulles International","DC","South",38.944533,-77.455811,"Previous Flight",0.0424034126957625,20,"generally remained steady","Previous Flight","worse"
"1415",2003,"IAH","Houston, TX: George Bush Intercontinental/Houston","TX","South",29.984433,-95.341442,"Previous Flight",0.0395156286426484,22,"increased","NAS","better"
"1416",2003,"JFK","New York, NY: John F. Kennedy International","NY","North East",40.639751,-73.778925,"Previous Flight",0.0401324674106724,23,"decreased","NAS","worse"
"1417",2003,"LAS","Las Vegas, NV: McCarran International","NV","West",36.080056,-115.15225,"Previous Flight",0.057961761773503,19,"decreased","Previous Flight","worse"
"1418",2003,"LAX","Los Angeles, CA: Los Angeles International","CA","West",33.942536,-118.408075,"Previous Flight",0.0386268935086203,21,"increased","Previous Flight","worse"
"1419",2003,"MCO","Orlando, FL: Orlando International","FL","South",28.429394,-81.308994,"Previous Flight",0.0530259244299196,20,"generally remained steady","Previous Flight","worse"
"1420",2003,"MDW","Chicago, IL: Chicago Midway International","IL","Mid West",41.785972,-87.752417,"Previous Flight",0.05686328125,18,"increased","Previous Flight","better"
"1421",2003,"MIA","Miami, FL: Miami International","FL","South",25.79325,-80.290556,"Previous Flight",0.0409241573033708,20,"decreased","NAS","worse"
"1422",2003,"MSP","Minneapolis, MN: Minneapolis-St Paul International","MN","Mid West",44.881956,-93.221767,"Previous Flight",0.0312329637737448,18,"decreased","NAS","better"
"1423",2003,"ORD","Chicago, IL: Chicago O'Hare International","IL","Mid West",41.978603,-87.904842,"Previous Flight",0.0464981053542734,23,"decreased","NAS","worse"
"1424",2003,"PDX","Portland, OR: Portland International","OR","West",45.588722,-122.5975,"Previous Flight",0.0594152450744834,16,"decreased","Previous Flight","better"
"1425",2003,"PHL","Philadelphia, PA: Philadelphia International","PA","North East",39.871944,-75.241139,"Previous Flight",0.0553838676804891,22,"decreased","NAS","worse"
"1426",2003,"PHX","Phoenix, AZ: Phoenix Sky Harbor International","AZ","West",33.434278,-112.011583,"Previous Flight",0.0451373425436814,17,"decreased","Previous Flight","better"
"1427",2003,"SAN","San Diego, CA: San Diego International","CA","West",32.733556,-117.189667,"Previous Flight",0.049395988143095,19,"generally remained steady","Previous Flight","worse"
"1428",2003,"SEA","Seattle, WA: Seattle/Tacoma International","WA","West",47.449,-122.309306,"Previous Flight",0.0618082088733564,15,"decreased","Previous Flight","worse"
"1429",2003,"SFO","San Francisco, CA: San Francisco International","CA","West",37.618972,-122.374889,"Previous Flight",0.0348042729152309,22,"increased","NAS","worse"
"1430",2003,"SLC","Salt Lake City, UT: Salt Lake City International","UT","West",40.788389,-111.977772,"Previous Flight",0.0301462598688612,13,"decreased","Previous Flight","better"
"1431",2003,"TPA","Tampa, FL: Tampa International","FL","South",27.975472,-82.53325,"Previous Flight",0.0556828170918832,19,"generally remained steady","Previous Flight","worse"
"1432",2004,"ATL","Atlanta, GA: Hartsfield-Jackson Atlanta International","GA","South",33.636719,-84.428067,"Previous Flight",0.0418865485660293,16,"decreased","NAS","worse"
"1433",2004,"BOS","Boston, MA: Logan International","MA","North East",42.364347,-71.005181,"Previous Flight",0.0577036399075291,23,"generally remained steady","NAS","better"
"1434",2004,"BWI","Baltimore, MD: Baltimore/Washington International Thurgood Marshall","MD","South",39.175361,-76.668333,"Previous Flight",0.0750118800678861,18,"generally remained steady","Previous Flight","better"
"1435",2004,"CLT","Charlotte, NC: Charlotte Douglas International","NC","South",35.214,-80.943139,"Previous Flight",0.0534928376344685,16,"decreased","NAS","better"
"1436",2004,"DCA","Washington, DC: Ronald Reagan Washington National","DC","South",38.852083,-77.037722,"Previous Flight",0.0448308961379828,19,"generally remained steady","NAS","better"
"1437",2004,"DEN","Denver, CO: Denver International","CO","West",39.861656,-104.673178,"Previous Flight",0.0409103619798714,21,"increased","Previous Flight","better"
"1438",2004,"DFW","Dallas/Fort Worth, TX: Dallas/Fort Worth International","TX","South",32.896828,-97.037997,"Previous Flight",0.0481842149629966,22,"increased","Previous Flight","better"
"1439",2004,"DTW","Detroit, MI: Detroit Metro Wayne County","MI","Mid West",42.212444,-83.353389,"Previous Flight",0.0423713632797844,18,"decreased","NAS","better"
"1440",2004,"FLL","Fort Lauderdale, FL: Fort Lauderdale-Hollywood International","FL","South",26.072583,-80.15275,"Previous Flight",0.0726473418330527,21,"generally remained steady","NAS","worse"
"1441",2004,"IAD","Washington, DC: Washington Dulles International","DC","South",38.944533,-77.455811,"Previous Flight",0.0785613395774669,20,"generally remained steady","Previous Flight","worse"
"1442",2004,"IAH","Houston, TX: George Bush Intercontinental/Houston","TX","South",29.984433,-95.341442,"Previous Flight",0.0458540000791703,22,"increased","NAS","better"
"1443",2004,"JFK","New York, NY: John F. Kennedy International","NY","North East",40.639751,-73.778925,"Previous Flight",0.0566437907068234,23,"decreased","NAS","worse"
"1444",2004,"LAS","Las Vegas, NV: McCarran International","NV","West",36.080056,-115.15225,"Previous Flight",0.081835454643171,19,"decreased","Previous Flight","worse"
"1445",2004,"LAX","Los Angeles, CA: Los Angeles International","CA","West",33.942536,-118.408075,"Previous Flight",0.0521570733719471,21,"increased","Previous Flight","worse"
"1446",2004,"MCO","Orlando, FL: Orlando International","FL","South",28.429394,-81.308994,"Previous Flight",0.0634877669795794,20,"generally remained steady","Previous Flight","worse"
"1447",2004,"MDW","Chicago, IL: Chicago Midway International","IL","Mid West",41.785972,-87.752417,"Previous Flight",0.0765921008165179,18,"increased","Previous Flight","better"
"1448",2004,"MIA","Miami, FL: Miami International","FL","South",25.79325,-80.290556,"Previous Flight",0.0491709447551912,20,"decreased","NAS","worse"
"1449",2004,"MSP","Minneapolis, MN: Minneapolis-St Paul International","MN","Mid West",44.881956,-93.221767,"Previous Flight",0.0405581037674216,18,"decreased","NAS","better"
"1450",2004,"ORD","Chicago, IL: Chicago O'Hare International","IL","Mid West",41.978603,-87.904842,"Previous Flight",0.0630788451008224,23,"decreased","NAS","worse"
"1451",2004,"PDX","Portland, OR: Portland International","OR","West",45.588722,-122.5975,"Previous Flight",0.074868644902491,16,"decreased","Previous Flight","better"
"1452",2004,"PHL","Philadelphia, PA: Philadelphia International","PA","North East",39.871944,-75.241139,"Previous Flight",0.0616557841567081,22,"decreased","NAS","worse"
"1453",2004,"PHX","Phoenix, AZ: Phoenix Sky Harbor International","AZ","West",33.434278,-112.011583,"Previous Flight",0.066624215794544,17,"decreased","Previous Flight","better"
"1454",2004,"SAN","San Diego, CA: San Diego International","CA","West",32.733556,-117.189667,"Previous Flight",0.0710902522043192,19,"generally remained steady","Previous Flight","worse"
"1455",2004,"SEA","Seattle, WA: Seattle/Tacoma International","WA","West",47.449,-122.309306,"Previous Flight",0.0796498733876349,15,"decreased","Previous Flight","worse"
"1456",2004,"SFO","San Francisco, CA: San Francisco International","CA","West",37.618972,-122.374889,"Previous Flight",0.0439314426254708,22,"increased","NAS","worse"
"1457",2004,"SLC","Salt Lake City, UT: Salt Lake City International","UT","West",40.788389,-111.977772,"Previous Flight",0.0367586231727515,13,"decreased","Previous Flight","better"
"1458",2004,"TPA","Tampa, FL: Tampa International","FL","South",27.975472,-82.53325,"Previous Flight",0.0744671429168233,19,"generally remained steady","Previous Flight","worse"
"1459",2005,"ATL","Atlanta, GA: Hartsfield-Jackson Atlanta International","GA","South",33.636719,-84.428067,"Previous Flight",0.046488413215449,16,"decreased","NAS","worse"
"1460",2005,"BOS","Boston, MA: Logan International","MA","North East",42.364347,-71.005181,"Previous Flight",0.0636226981163032,23,"generally remained steady","NAS","better"
"1461",2005,"BWI","Baltimore, MD: Baltimore/Washington International Thurgood Marshall","MD","South",39.175361,-76.668333,"Previous Flight",0.0821520338602142,18,"generally remained steady","Previous Flight","better"
"1462",2005,"CLT","Charlotte, NC: Charlotte Douglas International","NC","South",35.214,-80.943139,"Previous Flight",0.0553597897916248,16,"decreased","NAS","better"
"1463",2005,"DCA","Washington, DC: Ronald Reagan Washington National","DC","South",38.852083,-77.037722,"Previous Flight",0.0565372362748464,19,"generally remained steady","NAS","better"
"1464",2005,"DEN","Denver, CO: Denver International","CO","West",39.861656,-104.673178,"Previous Flight",0.0483054609467682,21,"increased","Previous Flight","better"
"1465",2005,"DFW","Dallas/Fort Worth, TX: Dallas/Fort Worth International","TX","South",32.896828,-97.037997,"Previous Flight",0.0613457933602113,22,"increased","Previous Flight","better"
"1466",2005,"DTW","Detroit, MI: Detroit Metro Wayne County","MI","Mid West",42.212444,-83.353389,"Previous Flight",0.0575346679293207,18,"decreased","NAS","better"
"1467",2005,"FLL","Fort Lauderdale, FL: Fort Lauderdale-Hollywood International","FL","South",26.072583,-80.15275,"Previous Flight",0.0814038803212281,21,"generally remained steady","NAS","worse"
"1468",2005,"IAD","Washington, DC: Washington Dulles International","DC","South",38.944533,-77.455811,"Previous Flight",0.0673385139607286,20,"generally remained steady","Previous Flight","worse"
"1469",2005,"IAH","Houston, TX: George Bush Intercontinental/Houston","TX","South",29.984433,-95.341442,"Previous Flight",0.0489354589262644,22,"increased","NAS","better"
"1470",2005,"JFK","New York, NY: John F. Kennedy International","NY","North East",40.639751,-73.778925,"Previous Flight",0.0813347655062143,23,"decreased","NAS","worse"
"1471",2005,"LAS","Las Vegas, NV: McCarran International","NV","West",36.080056,-115.15225,"Previous Flight",0.0839831221614137,19,"decreased","Previous Flight","worse"
"1472",2005,"LAX","Los Angeles, CA: Los Angeles International","CA","West",33.942536,-118.408075,"Previous Flight",0.0566744306866395,21,"increased","Previous Flight","worse"
"1473",2005,"MCO","Orlando, FL: Orlando International","FL","South",28.429394,-81.308994,"Previous Flight",0.0713397729569494,20,"generally remained steady","Previous Flight","worse"
"1474",2005,"MDW","Chicago, IL: Chicago Midway International","IL","Mid West",41.785972,-87.752417,"Previous Flight",0.073848848419925,18,"increased","Previous Flight","better"
"1475",2005,"MIA","Miami, FL: Miami International","FL","South",25.79325,-80.290556,"Previous Flight",0.0589539551716797,20,"decreased","NAS","worse"
"1476",2005,"MSP","Minneapolis, MN: Minneapolis-St Paul International","MN","Mid West",44.881956,-93.221767,"Previous Flight",0.0556952167457568,18,"decreased","NAS","better"
"1477",2005,"ORD","Chicago, IL: Chicago O'Hare International","IL","Mid West",41.978603,-87.904842,"Previous Flight",0.0600380764015136,23,"decreased","NAS","worse"
"1478",2005,"PDX","Portland, OR: Portland International","OR","West",45.588722,-122.5975,"Previous Flight",0.0887757205366506,16,"decreased","Previous Flight","better"
"1479",2005,"PHL","Philadelphia, PA: Philadelphia International","PA","North East",39.871944,-75.241139,"Previous Flight",0.0692224498999185,22,"decreased","NAS","worse"
"1480",2005,"PHX","Phoenix, AZ: Phoenix Sky Harbor International","AZ","West",33.434278,-112.011583,"Previous Flight",0.0689840172835686,17,"decreased","Previous Flight","better"
"1481",2005,"SAN","San Diego, CA: San Diego International","CA","West",32.733556,-117.189667,"Previous Flight",0.0687786139503538,19,"generally remained steady","Previous Flight","worse"
"1482",2005,"SEA","Seattle, WA: Seattle/Tacoma International","WA","West",47.449,-122.309306,"Previous Flight",0.0934893736805067,15,"decreased","Previous Flight","worse"
"1483",2005,"SFO","San Francisco, CA: San Francisco International","CA","West",37.618972,-122.374889,"Previous Flight",0.052217570626725,22,"increased","NAS","worse"
"1484",2005,"SLC","Salt Lake City, UT: Salt Lake City International","UT","West",40.788389,-111.977772,"Previous Flight",0.0412801731106441,13,"decreased","Previous Flight","better"
"1485",2005,"TPA","Tampa, FL: Tampa International","FL","South",27.975472,-82.53325,"Previous Flight",0.0774891219598078,19,"generally remained steady","Previous Flight","worse"
"1486",2006,"ATL","Atlanta, GA: Hartsfield-Jackson Atlanta International","GA","South",33.636719,-84.428067,"Previous Flight",0.0622530253514447,16,"decreased","NAS","worse"
"1487",2006,"BOS","Boston, MA: Logan International","MA","North East",42.364347,-71.005181,"Previous Flight",0.0693817446386324,23,"generally remained steady","NAS","better"
"1488",2006,"BWI","Baltimore, MD: Baltimore/Washington International Thurgood Marshall","MD","South",39.175361,-76.668333,"Previous Flight",0.0852017178552837,18,"generally remained steady","Previous Flight","better"
"1489",2006,"CLT","Charlotte, NC: Charlotte Douglas International","NC","South",35.214,-80.943139,"Previous Flight",0.0693475151948516,16,"decreased","NAS","better"
"1490",2006,"DCA","Washington, DC: Ronald Reagan Washington National","DC","South",38.852083,-77.037722,"Previous Flight",0.060030222973687,19,"generally remained steady","NAS","better"
"1491",2006,"DEN","Denver, CO: Denver International","CO","West",39.861656,-104.673178,"Previous Flight",0.0670951305058851,21,"increased","Previous Flight","better"
"1492",2006,"DFW","Dallas/Fort Worth, TX: Dallas/Fort Worth International","TX","South",32.896828,-97.037997,"Previous Flight",0.0785646771452846,22,"increased","Previous Flight","better"
"1493",2006,"DTW","Detroit, MI: Detroit Metro Wayne County","MI","Mid West",42.212444,-83.353389,"Previous Flight",0.0624161214953271,18,"decreased","NAS","better"
"1494",2006,"FLL","Fort Lauderdale, FL: Fort Lauderdale-Hollywood International","FL","South",26.072583,-80.15275,"Previous Flight",0.0766629193538844,21,"generally remained steady","NAS","worse"
"1495",2006,"IAD","Washington, DC: Washington Dulles International","DC","South",38.944533,-77.455811,"Previous Flight",0.090095197425295,20,"generally remained steady","Previous Flight","worse"
"1496",2006,"IAH","Houston, TX: George Bush Intercontinental/Houston","TX","South",29.984433,-95.341442,"Previous Flight",0.0688964482777093,22,"increased","NAS","better"
"1497",2006,"JFK","New York, NY: John F. Kennedy International","NY","North East",40.639751,-73.778925,"Previous Flight",0.0813847950463499,23,"decreased","NAS","worse"
"1498",2006,"LAS","Las Vegas, NV: McCarran International","NV","West",36.080056,-115.15225,"Previous Flight",0.0917145239177981,19,"decreased","Previous Flight","worse"
"1499",2006,"LAX","Los Angeles, CA: Los Angeles International","CA","West",33.942536,-118.408075,"Previous Flight",0.0721344164172723,21,"increased","Previous Flight","worse"
"1500",2006,"MCO","Orlando, FL: Orlando International","FL","South",28.429394,-81.308994,"Previous Flight",0.0726257189949208,20,"generally remained steady","Previous Flight","worse"
